price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,age
3950.0,2010.0,hyundai,4,4,gas,125000.0,clean,11.0
4200.0,2004.0,toyota,3,6,gas,183000.0,clean,17.0
3000.0,2008.0,subaru,4,4,gas,179000.0,clean,13.0
9500.0,2013.0,ford,4,6,gas,163000.0,clean,8.0
3000.0,2003.0,ford,2,8,gas,149700.0,clean,18.0
1950.0,2008.0,pontiac,3,4,gas,170000.0,clean,13.0
2750.0,2006.0,pontiac,3,6,gas,165000.0,clean,15.0
2990.0,2001.0,gmc,3,6,gas,106909.0,clean,20.0
2750.0,2001.0,chevrolet,3,8,gas,179000.0,clean,20.0
1500.0,2006.0,kia,3,4,gas,170041.0,clean,15.0
1999.0,2007.0,ford,5,6,gas,122258.0,clean,14.0
1999.0,2004.0,ford,5,6,gas,150260.0,clean,17.0
2999.0,2006.0,jeep,5,6,gas,158208.0,clean,15.0
1999.0,2007.0,ford,5,4,gas,159082.0,clean,14.0
6999.0,2011.0,bmw,5,6,gas,130303.0,clean,10.0
2999.0,2008.0,ford,5,4,gas,145301.0,clean,13.0
1700.0,1999.0,acura,5,6,gas,196354.0,clean,22.0
2999.0,2008.0,kia,5,4,gas,132705.0,clean,13.0
2999.0,2006.0,chevrolet,5,6,gas,146127.0,clean,15.0
3599.0,2007.0,jeep,5,6,gas,161216.0,clean,14.0
3599.0,2006.0,nissan,5,6,gas,105807.0,clean,15.0
4900.0,2005.0,ford,3,6,gas,131000.0,clean,16.0
5500.0,2008.0,ford,5,6,gas,162000.0,clean,13.0
5000.0,2002.0,chevrolet,3,8,gas,180000.0,clean,19.0
5300.0,2005.0,jeep,3,6,gas,119800.0,clean,16.0
3995.0,2008.0,nissan,4,6,gas,131770.0,clean,13.0
5950.0,2006.0,ford,4,6,gas,157876.0,clean,15.0
2999.0,2006.0,nissan,5,6,gas,120000.0,clean,15.0
2999.0,2011.0,kia,5,6,gas,143305.0,clean,10.0
4999.0,2014.0,ford,5,4,gas,107450.0,clean,7.0
3999.0,2006.0,honda,5,6,gas,151387.0,clean,15.0
2999.0,2005.0,volvo,5,5,gas,117028.0,clean,16.0
3999.0,2009.0,mitsubishi,5,4,gas,136853.0,clean,12.0
3999.0,2007.0,honda,5,6,gas,142008.0,clean,14.0
3999.0,2009.0,subaru,5,4,gas,158288.0,clean,12.0
2999.0,2005.0,ford,5,6,gas,155407.0,clean,16.0
2000.0,1999.0,chevrolet,4,6,gas,197251.0,clean,22.0
15500.0,2011.0,ram,3,8,gas,150000.0,clean,10.0
5900.0,2009.0,buick,3,6,gas,126203.0,clean,12.0
22500.0,2013.0,ford,3,8,gas,200744.0,clean,8.0
6495.0,2004.0,chevrolet,5,6,gas,109025.0,clean,17.0
4200.0,2009.0,dodge,3,6,gas,138000.0,clean,12.0
3790.0,2007.0,ford,5,6,gas,107400.0,clean,14.0
4900.0,2008.0,ford,2,8,gas,131000.0,clean,13.0
6900.0,2008.0,ford,3,8,gas,128000.0,clean,13.0
2500.0,2007.0,honda,2,6,gas,222000.0,clean,14.0
1995.0,2005.0,ford,3,4,gas,120000.0,clean,16.0
3995.0,2007.0,ford,3,6,gas,156000.0,clean,14.0
4999.0,2009.0,toyota,5,4,gas,104063.0,clean,12.0
3999.0,2008.0,subaru,5,4,gas,138443.0,clean,13.0
2299.0,2007.0,kia,5,6,gas,168181.0,clean,14.0
2999.0,1999.0,toyota,5,6,gas,107149.0,clean,22.0
3999.0,2008.0,honda,5,6,gas,152316.0,clean,13.0
2999.0,2001.0,toyota,5,6,gas,133867.0,clean,20.0
3450.0,2000.0,subaru,4,4,gas,136824.0,clean,21.0
23900.0,2014.0,ford,4,8,diesel,148459.0,clean,7.0
17900.0,2015.0,ford,4,8,gas,173935.0,clean,6.0
11800.0,2008.0,ram,3,8,gas,121183.0,clean,13.0
11800.0,2008.0,ram,3,8,gas,121183.0,clean,13.0
3790.0,2012.0,ford,5,4,gas,167000.0,clean,9.0
6000.0,2013.0,dodge,4,4,gas,105000.0,clean,8.0
5000.0,2012.0,kia,3,4,gas,117172.0,clean,9.0
3999.0,2013.0,hyundai,5,4,gas,123458.0,clean,8.0
2999.0,2007.0,toyota,5,4,gas,146764.0,clean,14.0
3999.0,2007.0,dodge,5,8,gas,156107.0,clean,14.0
2999.0,2006.0,chrysler,5,6,gas,105514.0,clean,15.0
4999.0,2013.0,ford,5,4,gas,114132.0,clean,8.0
3999.0,2005.0,nissan,5,6,gas,126546.0,clean,16.0
3999.0,2008.0,mercury,5,6,gas,132691.0,clean,13.0
3999.0,2005.0,hyundai,5,6,gas,123778.0,clean,16.0
5999.0,2005.0,chevrolet,5,8,gas,138000.0,clean,16.0
3999.0,2005.0,buick,5,6,gas,118105.0,clean,16.0
3999.0,2005.0,audi,5,4,gas,132041.0,clean,16.0
3999.0,2006.0,cadillac,5,8,gas,120657.0,clean,15.0
2999.0,2005.0,hyundai,5,6,gas,110454.0,rebuilt,16.0
2675.0,2002.0,chrysler,4,6,gas,161850.0,clean,19.0
4375.0,2012.0,mazda,4,4,gas,118098.0,clean,9.0
4775.0,2011.0,dodge,4,4,gas,138098.0,clean,10.0
4975.0,2002.0,ford,4,8,gas,186098.0,clean,19.0
3300.0,2003.0,pontiac,3,4,gas,147000.0,clean,18.0
2999.0,2005.0,mitsubishi,5,6,gas,126739.0,clean,16.0
4999.0,2006.0,honda,5,6,gas,104423.0,clean,15.0
4999.0,2006.0,toyota,5,4,gas,117490.0,clean,15.0
2999.0,2005.0,honda,5,4,gas,107471.0,clean,16.0
1999.0,2004.0,chrysler,5,4,gas,122802.0,clean,17.0
2999.0,2007.0,honda,5,4,gas,147391.0,clean,14.0
2999.0,2001.0,ford,5,8,gas,106917.0,clean,20.0
4999.0,2012.0,chrysler,5,4,gas,134023.0,clean,9.0
3999.0,2003.0,honda,5,4,gas,134578.0,clean,18.0
2999.0,2006.0,hyundai,5,6,gas,120329.0,clean,15.0
4000.0,2005.0,chevrolet,3,8,gas,166160.0,clean,16.0
3990.0,2009.0,ford,5,4,gas,139980.0,clean,12.0
3990.0,2007.0,honda,5,6,gas,185000.0,clean,14.0
4900.0,2010.0,kia,3,4,gas,118400.0,clean,11.0
3999.0,2005.0,jeep,5,6,gas,151431.0,clean,16.0
2999.0,2008.0,ford,5,6,gas,169234.0,clean,13.0
4999.0,2013.0,nissan,5,4,gas,103357.0,clean,8.0
4999.0,2007.0,mazda,5,6,gas,143539.0,clean,14.0
2999.0,2006.0,hyundai,5,6,gas,148186.0,clean,15.0
6999.0,2005.0,chevrolet,5,8,gas,139100.0,clean,16.0
2999.0,2004.0,honda,5,4,gas,132150.0,clean,17.0
2999.0,2006.0,jeep,5,6,gas,167658.0,clean,15.0
4999.0,2011.0,mazda,5,4,gas,138387.0,clean,10.0
5999.0,2011.0,kia,5,6,gas,119937.0,clean,10.0
3500.0,2000.0,cadillac,3,8,gas,103000.0,clean,21.0
4999.0,2006.0,bmw,5,6,gas,116371.0,clean,15.0
2999.0,2007.0,buick,5,6,gas,161440.0,clean,14.0
3999.0,2008.0,volkswagen,5,4,gas,100118.0,clean,13.0
2999.0,2008.0,ford,5,6,gas,184267.0,clean,13.0
4999.0,2004.0,acura,5,6,gas,125485.0,clean,17.0
3999.0,2006.0,dodge,5,6,gas,122397.0,clean,15.0
2999.0,2001.0,toyota,5,6,gas,145389.0,clean,20.0
4800.0,2003.0,chevrolet,3,8,gas,199000.0,clean,18.0
4999.0,2011.0,subaru,5,4,gas,124414.0,clean,10.0
3999.0,2010.0,nissan,5,4,gas,144813.0,clean,11.0
2999.0,2009.0,dodge,5,4,gas,118203.0,clean,12.0
2999.0,2004.0,jeep,5,6,gas,159942.0,clean,17.0
7500.0,2005.0,chevrolet,3,8,gas,190000.0,clean,16.0
6500.0,2005.0,ford,3,6,gas,171000.0,clean,16.0
4999.0,2009.0,volkswagen,5,6,gas,120832.0,clean,12.0
3999.0,2007.0,acura,5,4,gas,181828.0,clean,14.0
3999.0,2007.0,honda,5,6,gas,165381.0,clean,14.0
3999.0,2008.0,ford,5,6,gas,121710.0,clean,13.0
2999.0,2006.0,mercury,5,4,gas,140184.0,clean,15.0
2999.0,2009.0,mazda,5,4,gas,137823.0,clean,12.0
2999.0,2003.0,volkswagen,5,4,gas,136589.0,clean,18.0
3999.0,2009.0,ford,5,4,gas,129597.0,clean,12.0
2999.0,2010.0,ford,5,4,gas,133927.0,clean,11.0
3999.0,2007.0,honda,5,4,gas,123320.0,clean,14.0
3999.0,2008.0,ford,5,4,gas,123659.0,clean,13.0
5999.0,2009.0,mercedes-benz,5,6,diesel,152509.0,clean,12.0
4999.0,2003.0,honda,5,4,gas,101581.0,clean,18.0
4999.0,2012.0,nissan,5,4,gas,123926.0,clean,9.0
9999.0,2011.0,cadillac,5,6,gas,119667.0,clean,10.0
4999.0,2008.0,nissan,5,4,gas,115633.0,clean,13.0
3499.0,2011.0,mitsubishi,5,4,gas,150021.0,rebuilt,10.0
3999.0,2003.0,mercedes-benz,5,6,gas,100728.0,clean,18.0
5999.0,2009.0,subaru,5,4,gas,137278.0,clean,12.0
3999.0,2005.0,jeep,5,6,gas,134878.0,clean,16.0
5999.0,2009.0,nissan,5,6,gas,117490.0,clean,12.0
4999.0,2005.0,infiniti,5,6,gas,146395.0,clean,16.0
4999.0,2012.0,hyundai,5,6,gas,126252.0,clean,9.0
6500.0,2011.0,chrysler,5,6,gas,107000.0,clean,10.0
5000.0,2007.0,honda,4,6,gas,130000.0,clean,14.0
6950.0,2014.0,ford,3,6,gas,108637.0,clean,7.0
2900.0,2005.0,jeep,5,6,gas,214100.0,clean,16.0
3500.0,2000.0,gmc,3,8,gas,150000.0,clean,21.0
5500.0,2012.0,dodge,4,4,gas,117000.0,clean,9.0
5000.0,2003.0,ford,4,8,gas,172000.0,clean,18.0
3999.0,2004.0,acura,5,6,gas,167257.0,clean,17.0
1999.0,2002.0,pontiac,5,6,gas,163692.0,clean,19.0
7800.0,2007.0,dodge,3,8,gas,216000.0,clean,14.0
2975.0,2002.0,mitsubishi,4,4,gas,122098.0,clean,19.0
7975.0,2008.0,gmc,4,6,gas,127098.0,clean,13.0
2675.0,2002.0,ford,4,6,gas,126098.0,clean,19.0
5375.0,2011.0,ford,4,4,gas,118098.0,clean,10.0
2999.0,2004.0,toyota,5,4,gas,132934.0,clean,17.0
6200.0,1999.0,jeep,4,6,gas,170000.0,clean,22.0
7250.0,2011.0,ford,4,4,gas,137943.0,clean,10.0
5750.0,2006.0,honda,4,6,gas,130250.0,clean,15.0
7250.0,2011.0,ford,4,4,gas,131867.0,clean,10.0
950.0,2002.0,pontiac,3,6,gas,141000.0,clean,19.0
3500.0,2000.0,gmc,3,8,gas,150000.0,clean,21.0
5500.0,2006.0,lincoln,4,8,gas,129500.0,clean,15.0
3100.0,2008.0,chevrolet,3,4,gas,123000.0,clean,13.0
7475.0,2008.0,buick,4,6,gas,143098.0,clean,13.0
3675.0,1999.0,dodge,4,8,gas,207118.0,clean,22.0
1500.0,1997.0,ford,3,4,gas,106000.0,clean,24.0
5475.0,2005.0,honda,4,4,gas,185730.0,clean,16.0
3695.0,2008.0,chevrolet,4,4,gas,129022.0,clean,13.0
12000.0,2002.0,chevrolet,5,8,gas,139648.0,clean,19.0
2999.0,2007.0,chevrolet,5,4,gas,121461.0,clean,14.0
1999.0,2003.0,ford,5,4,gas,116654.0,clean,18.0
3999.0,2004.0,acura,5,6,gas,143896.0,clean,17.0
2999.0,2006.0,gmc,5,6,gas,216007.0,clean,15.0
2999.0,2009.0,honda,5,4,gas,170995.0,clean,12.0
3999.0,2007.0,honda,5,4,gas,124970.0,clean,14.0
5500.0,1999.0,ram,3,8,gas,217000.0,clean,22.0
8400.0,2011.0,toyota,5,4,gas,117000.0,clean,10.0
4500.0,1999.0,gmc,3,8,gas,179000.0,clean,22.0
2999.0,2006.0,volkswagen,5,4,gas,141251.0,clean,15.0
3499.0,2006.0,volkswagen,5,5,gas,139335.0,clean,15.0
8950.0,2015.0,dodge,4,6,gas,126731.0,clean,6.0
2999.0,2002.0,cadillac,5,8,gas,157453.0,clean,19.0
4999.0,2008.0,acura,5,4,gas,173739.0,clean,13.0
3999.0,2010.0,cadillac,5,8,gas,159287.0,clean,11.0
3999.0,2007.0,bmw,5,6,gas,161010.0,clean,14.0
4999.0,2013.0,dodge,5,6,gas,139752.0,clean,8.0
2999.0,2005.0,subaru,5,4,gas,149167.0,clean,16.0
3500.0,2004.0,volkswagen,3,4,gas,113000.0,clean,17.0
3695.0,2007.0,chrysler,3,6,gas,179366.0,clean,14.0
4899.0,2005.0,lexus,3,6,gas,162954.0,clean,16.0
2300.0,2004.0,saturn,3,4,gas,122804.0,clean,17.0
3999.0,2006.0,chrysler,5,6,gas,132511.0,clean,15.0
5999.0,2009.0,chevrolet,5,6,gas,114827.0,clean,12.0
3299.0,2005.0,buick,5,6,gas,110258.0,clean,16.0
2999.0,2006.0,pontiac,5,6,gas,115876.0,clean,15.0
4999.0,2010.0,hyundai,5,6,gas,154636.0,clean,11.0
3999.0,2012.0,ford,5,4,gas,133028.0,clean,9.0
3999.0,2003.0,toyota,5,6,gas,160437.0,clean,18.0
2999.0,2003.0,subaru,5,4,gas,135191.0,rebuilt,18.0
3999.0,2005.0,acura,5,4,gas,173274.0,clean,16.0
6500.0,2008.0,toyota,4,6,gas,178000.0,clean,13.0
2999.0,2005.0,pontiac,5,6,gas,135827.0,clean,16.0
4999.0,2008.0,buick,5,6,gas,133321.0,clean,13.0
8000.0,2015.0,ford,3,6,gas,155111.0,clean,6.0
4900.0,2004.0,toyota,4,4,gas,134650.0,clean,17.0
6500.0,2009.0,gmc,3,6,gas,172385.0,clean,12.0
8900.0,2015.0,mitsubishi,3,4,gas,118665.0,clean,6.0
5900.0,2014.0,chevrolet,3,6,gas,173377.0,clean,7.0
8800.0,2012.0,chevrolet,3,6,gas,149061.0,clean,9.0
7900.0,2014.0,chevrolet,3,4,gas,132798.0,clean,7.0
4999.0,2009.0,mini,5,4,gas,137880.0,clean,12.0
3999.0,2004.0,nissan,5,6,gas,136881.0,clean,17.0
3999.0,2008.0,volkswagen,5,5,gas,118080.0,clean,13.0
4999.0,2002.0,chevrolet,5,8,gas,131148.0,clean,19.0
2999.0,2007.0,volkswagen,5,5,gas,147509.0,clean,14.0
6500.0,2005.0,ford,2,8,gas,185000.0,clean,16.0
3999.0,2004.0,toyota,5,6,gas,142679.0,clean,17.0
3999.0,2006.0,subaru,5,4,gas,125600.0,clean,15.0
5999.0,2009.0,chevrolet,5,6,gas,126936.0,clean,12.0
3999.0,2008.0,volkswagen,5,4,gas,110811.0,clean,13.0
5500.0,2006.0,lincoln,4,8,gas,129500.0,clean,15.0
2500.0,2006.0,mercury,3,8,gas,163978.0,clean,15.0
3800.0,2008.0,ford,3,6,gas,183000.0,clean,13.0
2380.0,2001.0,honda,2,4,gas,208000.0,clean,20.0
3999.0,2005.0,honda,4,4,gas,129848.0,clean,16.0
3250.0,2007.0,honda,3,6,gas,191553.0,clean,14.0
5475.0,2006.0,bmw,4,8,gas,175098.0,clean,15.0
4999.0,2005.0,nissan,5,6,gas,148109.0,clean,16.0
4999.0,2007.0,honda,5,6,gas,120077.0,clean,14.0
2999.0,2001.0,honda,5,6,gas,154072.0,clean,20.0
2999.0,2008.0,dodge,5,6,gas,183015.0,clean,13.0
2299.0,2004.0,chrysler,5,6,gas,127134.0,clean,17.0
3999.0,2009.0,nissan,5,4,gas,142338.0,clean,12.0
2999.0,2003.0,honda,5,6,gas,109075.0,clean,18.0
3999.0,2007.0,toyota,5,4,gas,121133.0,clean,14.0
2495.0,2002.0,audi,3,4,gas,144036.0,clean,19.0
2495.0,2006.0,subaru,3,4,gas,193698.0,clean,15.0
2295.0,2002.0,cadillac,3,8,gas,104949.0,clean,19.0
4999.0,2008.0,honda,5,4,gas,146841.0,clean,13.0
4999.0,2008.0,honda,5,4,gas,146841.0,clean,13.0
1999.0,2003.0,mercury,5,6,gas,137017.0,clean,18.0
2499.0,2004.0,infiniti,5,6,gas,160721.0,clean,17.0
2999.0,1998.0,toyota,5,4,gas,126658.0,clean,23.0
6750.0,2009.0,ford,4,6,gas,135824.0,clean,12.0
2995.0,2004.0,ford,3,8,gas,178001.0,clean,17.0
2950.0,2002.0,subaru,3,4,gas,137857.0,clean,19.0
2750.0,2002.0,saturn,3,4,gas,127010.0,clean,19.0
3450.0,2005.0,buick,3,6,gas,163380.0,clean,16.0
8950.0,2013.0,nissan,4,6,gas,115949.0,clean,8.0
16450.0,2013.0,lexus,4,6,gas,106406.0,clean,8.0
9999.0,2009.0,buick,3,6,gas,104550.0,lien,12.0
2999.0,2002.0,chevrolet,5,6,gas,172763.0,clean,19.0
2999.0,1999.0,buick,5,6,gas,137057.0,clean,22.0
2999.0,2006.0,hyundai,5,6,gas,148464.0,clean,15.0
2999.0,2004.0,toyota,5,6,gas,171333.0,clean,17.0
2999.0,2004.0,buick,5,6,gas,157989.0,clean,17.0
4999.0,2006.0,nissan,5,6,gas,131056.0,clean,15.0
4999.0,2004.0,bmw,5,6,gas,115997.0,clean,17.0
2000.0,1999.0,chevrolet,3,8,gas,184000.0,clean,22.0
3900.0,2011.0,mazda,3,4,gas,148000.0,clean,10.0
3999.0,2006.0,nissan,5,6,gas,107827.0,clean,15.0
3999.0,2011.0,kia,5,4,gas,140174.0,clean,10.0
2999.0,2002.0,subaru,5,6,gas,135038.0,clean,19.0
1999.0,2000.0,toyota,5,4,gas,124221.0,clean,21.0
3500.0,2008.0,chevrolet,4,6,gas,142000.0,clean,13.0
2999.0,2005.0,mitsubishi,5,4,gas,108527.0,clean,16.0
2999.0,2002.0,ford,5,6,gas,139324.0,clean,19.0
3999.0,2007.0,nissan,5,6,gas,127701.0,clean,14.0
6299.0,2003.0,chevrolet,3,8,gas,132400.0,clean,18.0
5995.0,2012.0,kia,5,4,gas,138515.0,clean,9.0
3999.0,2004.0,toyota,5,4,gas,124850.0,clean,17.0
1999.0,2005.0,ford,5,6,gas,113469.0,clean,16.0
2999.0,2003.0,toyota,5,6,gas,168290.0,clean,18.0
3999.0,2007.0,ford,5,4,gas,154785.0,clean,14.0
2999.0,2006.0,toyota,5,4,gas,154049.0,clean,15.0
3999.0,2005.0,toyota,5,6,gas,161253.0,clean,16.0
3999.0,2005.0,honda,5,4,gas,117232.0,clean,16.0
2999.0,2009.0,saturn,5,6,gas,154049.0,clean,12.0
4999.0,2008.0,jeep,5,6,gas,139285.0,clean,13.0
5995.0,2004.0,toyota,5,4,gas,156252.0,clean,17.0
5000.0,2007.0,honda,4,6,gas,145000.0,clean,14.0
2200.0,2006.0,chevrolet,3,6,gas,212591.0,clean,15.0
2499.0,2002.0,chevrolet,5,6,gas,175792.0,clean,19.0
4999.0,2010.0,honda,5,4,gas,135380.0,clean,11.0
4999.0,2007.0,toyota,5,6,gas,136014.0,clean,14.0
4999.0,2010.0,honda,5,4,gas,128335.0,clean,11.0
1999.0,2006.0,nissan,5,4,gas,121017.0,clean,15.0
21500.0,2002.0,ford,3,8,diesel,147000.0,clean,19.0
3999.0,2007.0,subaru,5,4,gas,145093.0,clean,14.0
4500.0,2005.0,lexus,3,6,gas,162954.0,clean,16.0
7200.0,1997.0,lexus,3,6,gas,175000.0,clean,24.0
6999.0,2004.0,porsche,5,8,gas,154049.0,clean,17.0
3999.0,2006.0,acura,5,6,gas,127002.0,clean,15.0
2999.0,2003.0,acura,5,4,gas,146342.0,clean,18.0
2999.0,2003.0,honda,5,6,gas,164830.0,clean,18.0
3999.0,2009.0,subaru,5,4,gas,145552.0,clean,12.0
3999.0,2006.0,toyota,5,6,gas,164988.0,clean,15.0
2999.0,2005.0,subaru,5,4,gas,105430.0,clean,16.0
2999.0,2012.0,ford,5,4,gas,168650.0,clean,9.0
7500.0,2014.0,ford,3,6,gas,144111.0,clean,7.0
2999.0,2012.0,ford,5,4,gas,168650.0,clean,9.0
3999.0,2004.0,acura,5,4,gas,165335.0,clean,17.0
4999.0,2011.0,chevrolet,5,6,gas,135347.0,clean,10.0
3999.0,2006.0,buick,5,6,gas,115513.0,rebuilt,15.0
2999.0,2002.0,toyota,5,6,gas,126109.0,clean,19.0
3999.0,2006.0,audi,5,4,gas,151281.0,clean,15.0
3999.0,2009.0,kia,5,6,gas,129110.0,clean,12.0
3999.0,2001.0,chevrolet,5,8,gas,133364.0,clean,20.0
3299.0,2007.0,hyundai,5,6,gas,168329.0,clean,14.0
6900.0,2003.0,toyota,3,6,gas,210000.0,clean,18.0
14450.0,2009.0,ford,3,8,diesel,134698.0,clean,12.0
2999.0,2008.0,nissan,5,4,gas,165579.0,clean,13.0
3999.0,2002.0,lexus,5,6,gas,103884.0,clean,19.0
4900.0,2014.0,kia,3,4,gas,118300.0,clean,7.0
4000.0,2009.0,nissan,3,4,gas,154805.0,clean,12.0
12000.0,2002.0,chevrolet,5,8,gas,139648.0,clean,19.0
2800.0,2001.0,mitsubishi,3,6,gas,150000.0,clean,20.0
3999.0,2007.0,honda,5,6,gas,142008.0,clean,14.0
3999.0,2009.0,subaru,5,4,gas,158288.0,clean,12.0
6495.0,2004.0,chevrolet,5,6,gas,109025.0,clean,17.0
3695.0,2008.0,chevrolet,4,4,gas,129022.0,clean,13.0
5775.0,2004.0,jeep,4,8,gas,113098.0,clean,17.0
3250.0,2005.0,infiniti,3,8,gas,165000.0,clean,16.0
6995.0,2007.0,honda,4,4,gas,115238.0,clean,14.0
2850.0,2010.0,chrysler,3,6,gas,217000.0,clean,11.0
3490.0,2012.0,chevrolet,3,6,gas,105422.0,clean,9.0
4990.0,2010.0,dodge,3,6,gas,154523.0,clean,11.0
13875.0,2013.0,gmc,3,8,gas,146973.0,clean,8.0
4200.0,2007.0,toyota,3,4,gas,125000.0,clean,14.0
5300.0,2011.0,buick,4,6,gas,161000.0,clean,10.0
4200.0,2009.0,nissan,3,4,gas,197577.0,clean,12.0
22900.0,2011.0,ford,4,8,diesel,173000.0,clean,10.0
7980.0,2007.0,subaru,4,4,gas,113336.0,clean,14.0
7990.0,2015.0,ford,3,4,gas,142534.0,clean,6.0
3500.0,2001.0,honda,3,4,gas,200100.0,clean,20.0
3990.0,2007.0,saturn,3,4,gas,112579.0,clean,14.0
4450.0,2002.0,ford,3,8,gas,177332.0,clean,19.0
3900.0,2014.0,ford,3,4,gas,104000.0,clean,7.0
5250.0,2010.0,toyota,3,4,gas,169875.0,clean,11.0
3200.0,2006.0,buick,3,6,gas,187000.0,clean,15.0
5995.0,2009.0,honda,4,4,gas,130000.0,clean,12.0
5500.0,2008.0,audi,3,4,gas,174500.0,clean,13.0
3800.0,2003.0,toyota,3,6,gas,199000.0,clean,18.0
9250.0,2007.0,toyota,4,6,gas,204000.0,clean,14.0
2500.0,2008.0,chevrolet,3,6,gas,188000.0,clean,13.0
5800.0,2007.0,chevrolet,3,8,gas,224000.0,clean,14.0
7800.0,2011.0,toyota,4,4,gas,124000.0,clean,10.0
2600.0,2006.0,chevrolet,3,4,gas,125000.0,clean,15.0
12900.0,2010.0,ford,3,8,diesel,175000.0,clean,11.0
4500.0,2009.0,ford,3,8,gas,217000.0,clean,12.0
8950.0,2008.0,chevrolet,3,8,gas,196000.0,clean,13.0
3900.0,2007.0,chevrolet,4,6,gas,117000.0,clean,14.0
2950.0,2011.0,kia,3,6,gas,181000.0,clean,10.0
3500.0,2006.0,mazda,2,4,gas,195947.0,clean,15.0
6488.0,2014.0,ford,4,4,gas,151314.0,clean,7.0
10000.0,2010.0,toyota,4,6,gas,152000.0,clean,11.0
2800.0,2009.0,toyota,3,4,gas,165000.0,rebuilt,12.0
4990.0,2008.0,chrysler,3,6,gas,156137.0,clean,13.0
2299.0,2007.0,saturn,3,4,gas,173966.0,clean,14.0
4962.0,2006.0,honda,3,4,gas,136802.0,clean,15.0
5087.0,2006.0,honda,3,4,gas,135827.0,clean,15.0
4750.0,2009.0,nissan,3,8,gas,162849.0,clean,12.0
10813.0,2013.0,subaru,4,4,gas,143256.0,clean,8.0
3990.0,2008.0,chrysler,3,4,gas,132348.0,clean,13.0
4990.0,2008.0,chevrolet,3,6,gas,143063.0,clean,13.0
2500.0,2003.0,subaru,3,4,gas,173000.0,clean,18.0
5000.0,2002.0,toyota,3,6,gas,205000.0,clean,19.0
3500.0,2006.0,acura,3,6,gas,207000.0,clean,15.0
8100.0,2008.0,chevrolet,3,8,gas,224000.0,clean,13.0
8800.0,2010.0,gmc,3,8,gas,202000.0,clean,11.0
3500.0,2005.0,chevrolet,3,8,gas,175000.0,clean,16.0
1200.0,2005.0,ford,3,6,gas,188000.0,clean,16.0
10500.0,2014.0,ram,3,8,gas,106000.0,clean,7.0
16900.0,2011.0,gmc,4,8,gas,118000.0,clean,10.0
4500.0,2012.0,ford,2,4,gas,149000.0,lien,9.0
8100.0,2010.0,chevrolet,3,8,gas,180000.0,clean,11.0
3500.0,2008.0,buick,3,6,gas,152000.0,clean,13.0
5695.0,2010.0,volkswagen,4,4,gas,124000.0,clean,11.0
5899.0,2010.0,toyota,3,4,gas,118000.0,clean,11.0
5800.0,2007.0,honda,3,4,gas,193000.0,clean,14.0
5500.0,2012.0,toyota,4,4,gas,219000.0,clean,9.0
3900.0,2002.0,ford,3,6,gas,224000.0,clean,19.0
8895.0,2013.0,ford,3,4,gas,119500.0,clean,8.0
7495.0,2012.0,hyundai,4,4,hybrid,135743.0,clean,9.0
6995.0,2011.0,hyundai,4,4,gas,145012.0,clean,10.0
7995.0,2012.0,chrysler,4,6,gas,104113.0,clean,9.0
6450.0,2002.0,toyota,3,6,gas,197727.0,clean,19.0
8995.0,1999.0,chevrolet,4,8,gas,149356.0,clean,22.0
6481.0,2011.0,honda,4,4,gas,129359.0,clean,10.0
950.0,2005.0,ford,2,6,gas,178000.0,clean,16.0
16904.0,2009.0,jeep,4,6,gas,151133.0,clean,12.0
11791.0,2011.0,chevrolet,4,8,gas,166153.0,clean,10.0
19794.0,2012.0,chevrolet,4,8,gas,105131.0,clean,9.0
30455.0,2015.0,chevrolet,4,8,gas,112291.0,clean,6.0
9301.0,2015.0,ford,4,6,gas,173176.0,clean,6.0
21130.0,2008.0,ford,4,8,diesel,104465.0,clean,13.0
1000.0,2000.0,buick,2,6,gas,156408.0,clean,21.0
2200.0,2011.0,chevrolet,3,6,gas,211000.0,clean,10.0
6400.0,2007.0,chevrolet,3,8,gas,195925.0,clean,14.0
6000.0,1997.0,ford,3,8,gas,102000.0,lien,24.0
9900.0,2007.0,ford,3,8,diesel,208000.0,clean,14.0
6500.0,2012.0,ford,3,8,gas,191000.0,clean,9.0
12900.0,2014.0,ford,5,6,gas,111943.0,clean,7.0
2399.0,2003.0,chevrolet,3,6,gas,189000.0,clean,18.0
7850.0,2010.0,toyota,3,4,gas,118000.0,clean,11.0
6000.0,2007.0,acura,3,6,gas,198000.0,clean,14.0
4000.0,2004.0,ford,2,8,gas,132000.0,clean,17.0
4490.0,2008.0,chevrolet,3,6,gas,107657.0,clean,13.0
4200.0,1997.0,jeep,3,6,gas,108000.0,clean,24.0
6990.0,2006.0,ford,3,8,gas,101689.0,clean,15.0
5499.0,2007.0,mercedes-benz,3,6,gas,177497.0,clean,14.0
6000.0,2006.0,acura,3,4,gas,156000.0,clean,15.0
3990.0,2003.0,pontiac,3,4,gas,131254.0,clean,18.0
2900.0,2009.0,chevrolet,4,4,gas,220250.0,clean,12.0
8990.0,2014.0,ford,3,4,gas,138471.0,clean,7.0
12500.0,2009.0,ram,4,8,gas,180000.0,lien,12.0
12890.0,2008.0,ford,3,8,gas,117866.0,clean,13.0
7990.0,2011.0,chevrolet,4,4,gas,124697.0,clean,10.0
2990.0,2009.0,dodge,2,6,gas,190960.0,clean,12.0
